categoryId,movieId,averageRatingOfMovie,createdAt,updatedAt
4,1234,3.9765625,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
5,1234,3.9765625,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1235,4.288461538461538,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1235,4.288461538461538,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,1235,4.288461538461538,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1236,4.333333333333333,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1236,4.333333333333333,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,1236,4.333333333333333,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1237,4.222222222222222,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1238,4.055555555555555,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,1240,3.896946564885496,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
14,1240,3.896946564885496,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,1240,3.896946564885496,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1241,4.05,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
8,1241,4.05,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,1241,4.05,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1242,4.170731707317073,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
16,1242,4.170731707317073,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1243,3.96875,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1243,3.96875,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1244,4.106060606060606,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1244,4.106060606060606,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,1244,4.106060606060606,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
5,1245,4.225,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1245,4.225,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
9,1245,4.225,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,1245,4.225,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1246,3.9593023255813953,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1247,4.063291139240507,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1247,4.063291139240507,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,1247,4.063291139240507,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
5,1248,4.264705882352941,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
9,1248,4.264705882352941,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,1248,4.264705882352941,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,1249,4.071428571428571,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
5,1249,4.071428571428571,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,1249,4.071428571428571,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,1249,4.071428571428571,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,1250,4.122222222222222,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1250,4.122222222222222,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
16,1250,4.122222222222222,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1251,4.071428571428571,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
8,1251,4.071428571428571,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
5,1252,4.211864406779661,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
9,1252,4.211864406779661,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
12,1252,4.211864406779661,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,1252,4.211864406779661,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1253,3.82,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
14,1253,3.82,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,1253,3.82,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,1254,3.65625,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,1254,3.65625,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1254,3.65625,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
17,1254,3.65625,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1255,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,1255,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
14,1255,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1256,3.804347826086957,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
11,1256,3.804347826086957,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
16,1256,3.804347826086957,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1257,3.685185185185185,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,1257,3.685185185185185,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,1258,4.08256880733945,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,1259,4.0054945054945055,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1259,4.0054945054945055,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
5,1260,3.733333333333333,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
9,1260,3.733333333333333,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,1260,3.733333333333333,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,1261,4.044117647058823,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1261,4.044117647058823,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
8,1261,4.044117647058823,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,1261,4.044117647058823,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,1262,4.127906976744186,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,1262,4.127906976744186,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1262,4.127906976744186,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
16,1262,4.127906976744186,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1263,3.825581395348837,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
16,1263,3.825581395348837,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,1264,3.8,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1264,3.8,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
12,1264,3.8,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,1264,3.8,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,1264,3.8,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1265,3.944055944055944,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
8,1265,3.944055944055944,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,1265,3.944055944055944,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1266,4.111111111111111,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
17,1266,4.111111111111111,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
5,1267,4.25,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,1267,4.25,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
16,1267,4.25,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1268,3.611111111111111,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1268,3.611111111111111,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1269,3.8793103448275854,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
12,1269,3.8793103448275854,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,1269,3.8793103448275854,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,1270,4.038011695906433,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1270,4.038011695906433,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
14,1270,4.038011695906433,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1271,3.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
5,1271,3.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1271,3.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1272,4.121212121212121,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
16,1272,4.121212121212121,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1273,4.045454545454546,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1273,4.045454545454546,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
9,1273,4.045454545454546,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,1274,3.743589743589744,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,1274,3.743589743589744,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
2,1274,3.743589743589744,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
14,1274,3.743589743589744,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,1275,3.7291666666666665,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,1275,3.7291666666666665,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
8,1275,3.7291666666666665,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1276,4.271929824561403,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1277,4.125,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1277,4.125,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,1277,4.125,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1278,3.9927536231884058,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
8,1278,3.9927536231884058,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1279,4.125,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1279,4.125,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1280,4.333333333333333,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1281,4.133333333333334,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1281,4.133333333333334,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
16,1281,4.133333333333334,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
2,1282,3.783018867924529,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
18,1282,3.783018867924529,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
8,1282,3.783018867924529,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
11,1282,3.783018867924529,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1283,4.2105263157894735,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
17,1283,4.2105263157894735,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
5,1284,4.142857142857143,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
9,1284,4.142857142857143,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
12,1284,4.142857142857143,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1285,3.731707317073171,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1286,3.071428571428572,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,1286,3.071428571428572,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,1287,3.941176470588236,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,1287,3.941176470588236,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1287,3.941176470588236,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1288,4.015151515151516,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
6,1289,3.863636363636364,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1290,3.35,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,1290,3.35,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,1291,4.046428571428572,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,1291,4.046428571428572,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1292,3.95,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1292,3.95,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1293,3.8333333333333335,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1295,3.227272727272727,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1296,3.7058823529411766,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,1296,3.7058823529411766,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1297,3.675,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1298,3.760869565217391,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
11,1298,3.760869565217391,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1299,4.017857142857143,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
16,1299,4.017857142857143,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1300,4.166666666666667,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1300,4.166666666666667,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1301,3.807692307692308,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
14,1301,3.807692307692308,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
18,1302,3.517857142857143,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1302,3.517857142857143,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
8,1302,3.517857142857143,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,1303,4.029411764705882,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1303,4.029411764705882,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,1304,3.943548387096774,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
17,1304,3.943548387096774,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1305,3.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,1305,3.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,1306,2.7,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1306,2.7,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
14,1306,2.7,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1307,3.8588235294117648,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,1307,3.8588235294117648,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
6,1310,5.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1312,2.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1318,2.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1318,2.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,1320,3.148936170212766,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,1320,3.148936170212766,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
14,1320,3.148936170212766,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,1320,3.148936170212766,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1321,3.4130434782608696,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,1321,3.4130434782608696,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,1321,3.4130434782608696,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,1322,1.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,1323,1.6666666666666667,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,1324,1.1666666666666667,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,1325,1.25,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,1326,1.125,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1327,2.6333333333333333,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,1327,2.6333333333333333,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
12,1327,2.6333333333333333,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,1327,2.6333333333333333,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,1328,0.75,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,1329,2.75,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,1330,1.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,1331,2.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,1332,3.6666666666666665,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,1332,3.6666666666666665,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,1333,3.602272727272727,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,1333,3.602272727272727,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,1334,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
14,1334,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,1335,1.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
12,1335,1.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,1336,1.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,1336,1.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1337,4.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,1337,4.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,1337,4.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
8,1339,3.4655172413793105,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,1339,3.4655172413793105,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,1339,3.4655172413793105,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,1339,3.4655172413793105,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1340,3.1666666666666665,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,1340,3.1666666666666665,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
14,1340,3.1666666666666665,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,1341,3.75,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,1342,2.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,1342,2.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,1343,3.78,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
5,1344,3.9642857142857135,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1344,3.9642857142857135,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,1344,3.9642857142857135,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1345,3.3472222222222223,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
8,1345,3.3472222222222223,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,1345,3.3472222222222223,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,1345,3.3472222222222223,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1346,2.8125,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
8,1346,2.8125,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,1346,2.8125,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,1347,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,1347,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,1348,3.53125,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,1349,5.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,1350,3.8181818181818175,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
12,1350,3.8181818181818175,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,1350,3.8181818181818175,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
5,1351,2.333333333333333,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1351,2.333333333333333,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,1351,2.333333333333333,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
5,1352,2.25,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,1352,2.25,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1353,3.375,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1353,3.375,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,1353,3.375,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1354,4.071428571428571,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
12,1354,4.071428571428571,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,1355,2.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,1355,2.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,1356,3.879120879120879,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,1356,3.879120879120879,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
14,1356,3.879120879120879,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,1356,3.879120879120879,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1357,4.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,1357,4.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1358,3.8404255319148937,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
18,1359,2.861111111111111,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1359,2.861111111111111,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
6,1361,4.083333333333333,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1363,3.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1365,3.583333333333333,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1366,3.9,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,1367,3.074468085106383,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
18,1367,3.074468085106383,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1367,3.074468085106383,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,1370,3.4044117647058822,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,1370,3.4044117647058822,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,1370,3.4044117647058822,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,1371,3.0444444444444443,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
14,1371,3.0444444444444443,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,1372,3.345238095238096,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
12,1372,3.345238095238096,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
14,1372,3.345238095238096,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,1373,2.6666666666666665,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
14,1373,2.6666666666666665,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,1374,3.766129032258065,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,1374,3.766129032258065,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
14,1374,3.766129032258065,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,1374,3.766129032258065,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,1375,3.261904761904762,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,1375,3.261904761904762,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
14,1375,3.261904761904762,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,1376,3.476744186046512,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1376,3.476744186046512,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
14,1376,3.476744186046512,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,1377,3.025,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
5,1377,3.025,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,1378,3.1,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1378,3.1,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
17,1378,3.1,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,1379,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
17,1379,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1380,3.139705882352941,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
11,1380,3.139705882352941,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,1380,3.139705882352941,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1381,2.0789473684210527,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
11,1381,2.0789473684210527,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,1381,2.0789473684210527,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,1382,1.875,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1382,1.875,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,1385,2.8541666666666665,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,1385,2.8541666666666665,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,1385,2.8541666666666665,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,1387,4.0054945054945055,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,1387,4.0054945054945055,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,1388,2.617647058823529,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,1388,2.617647058823529,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,1389,1.4166666666666667,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,1389,1.4166666666666667,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1390,2.6666666666666665,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,1391,3.0930232558139537,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,1391,3.0930232558139537,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
14,1391,3.0930232558139537,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
