movieId,title,averageRating,imdbId,tmdbId,imageUrl,videoUrl,description,quoteSource,nearestMovieIds,createdAt,updatedAt
3347,Never Cry Wolf (1983),4.166666666666667,86005,14280.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3350,"Raisin in the Sun, A (1961)",3.8333333333333335,55353,29478.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3353,"Closer You Get, The (2000)",4.5,218112,73642.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3354,Mission to Mars (2000),2.6904761904761907,183523,2067.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3355,"Ninth Gate, The (1999)",3.2,142688,622.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3357,East-West (Est-ouest) (1999),4.0,181530,28463.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3358,Defending Your Life (1991),3.85,101698,12186.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3359,Breaking Away (1979),4.090909090909091,78902,20283.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3360,Hoosiers (a.k.a. Best Shot) (1986),3.7045454545454546,91217,5693.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3361,Bull Durham (1988),3.6714285714285713,94812,287.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3362,Dog Day Afternoon (1975),3.9342105263157894,72890,968.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3363,American Graffiti (1973),3.8488372093023258,69704,838.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3364,"Asphalt Jungle, The (1950)",3.6666666666666665,42208,16958.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3365,"Searchers, The (1956)",4.071428571428571,49730,3114.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3368,"Big Country, The (1958)",3.25,51411,12501.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3370,Betrayed (1988),2.5,94731,31618.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3372,"Bridge at Remagen, The (1969)",4.0,64110,15873.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3374,Daughters of the Dust (1991),4.0,104057,68427.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3378,"Ogre, The (Unhold, Der) (1996)",4.0,118043,48213.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3379,On the Beach (1959),4.5,53137,35412.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3384,"Taking of Pelham One Two Three, The (1974)",4.5,72251,8333.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3385,Volunteers (1985),2.8125,90274,19259.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3386,JFK (1991),3.5,102138,820.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3387,Who's Harry Crumb? (1989),2.857142857142857,98645,11718.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3388,Harry and the Hendersons (1987),2.5454545454545454,93148,8989.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3389,Let's Get Harry (1986),2.0,91400,32031.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3390,Shanghai Surprise (1986),2.0,91934,58048.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3391,Who's That Girl? (1987),2.5,94321,26827.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3392,She-Devil (1989),2.3333333333333335,98309,11157.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3393,Date with an Angel (1987),1.3333333333333333,92834,28370.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3394,Blind Date (1987),2.357142857142857,92666,918.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3395,Nadine (1987),3.0,93596,61178.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3396,"Muppet Movie, The (1979)",3.590909090909091,79588,11176.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3397,"Great Muppet Caper, The (1981)",3.4545454545454546,82474,14900.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3398,"Muppets Take Manhattan, The (1984)",3.3333333333333335,87755,11899.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3400,We're Back! A Dinosaur's Story (1993),3.0,108526,18890.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3401,Baby... Secret of the Lost Legend (1985),2.2,88760,19736.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3402,Turtle Diary (1985),4.0,90219,123047.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3403,Raise the Titanic (1980),4.0,81400,24575.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3404,Titanic (1953),3.5833333333333335,46435,16535.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3405,"Night to Remember, A (1958)",3.0,51994,10971.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3406,Captain Horatio Hornblower R.N. (1951),3.0,43379,23928.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3408,Erin Brockovich (2000),3.5285714285714285,195685,462.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3409,Final Destination (2000),2.9285714285714284,195714,9532.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3410,Soft Fruit (1999),4.0,180181,117259.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3412,"Bear, The (Ours, L') (1988)",3.4166666666666665,95800,2383.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3414,Love Is a Many-Splendored Thing (1955),4.0,48316,53879.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3415,"Mirror, The (Zerkalo) (1975)",4.166666666666667,72443,1396.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3417,"Crimson Pirate, The (1952)",3.0,44517,11570.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3418,Thelma & Louise (1991),3.4634146341463414,103074,1541.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3420,...And Justice for All (1979),3.1666666666666665,78718,17443.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3421,Animal House (1978),3.693548387096774,77975,8469.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3422,She's Gotta Have It (1986),3.3333333333333335,91939,27995.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3423,School Daze (1988),2.1666666666666665,96054,36739.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3424,Do the Right Thing (1989),4.037037037037037,97216,925.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3425,Mo' Better Blues (1990),3.4,100168,41823.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3426,Jungle Fever (1991),3.0714285714285716,102175,1713.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3428,"Champ, The (1979)",3.0,78950,30547.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3429,Creature Comforts (1989),4.25,99317,54825.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3430,Death Wish (1974),3.0,71402,13939.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3431,Death Wish 2 (1982),1.6666666666666667,82250,14373.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3432,Death Wish 3 (1985),1.5,89003,24873.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3433,Death Wish 4: The Crackdown (1987),1.0,92857,26263.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3434,Death Wish 5: The Face of Death (1994),1.0,109578,34746.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3435,Double Indemnity (1944),4.323529411764706,36775,996.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3436,Dying Young (1991),3.75,101787,9079.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3438,Teenage Mutant Ninja Turtles (1990),3.0,100758,1498.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),2.6923076923076925,103060,1497.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3440,Teenage Mutant Ninja Turtles III (1993),2.0714285714285716,108308,1499.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3441,Red Dawn (1984),3.4285714285714284,87985,1880.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3442,Band of the Hand (1986),1.0,90693,33762.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3444,Bloodsport (1988),2.9444444444444446,92675,11690.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3445,Eyes of Laura Mars (1978),3.5,77530,29143.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3446,Funny Bones (1995),2.75,113133,35292.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3447,"Good Earth, The (1937)",4.0,28944,36652.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3448,"Good Morning, Vietnam (1987)",3.802325581395349,93105,801.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3449,"Good Mother, The (1988)",4.0,95238,104301.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3450,Grumpy Old Men (1993),3.293103448275862,107050,11520.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3451,Guess Who's Coming to Dinner (1967),4.545454545454546,61735,1879.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3452,Romeo Must Die (2000),3.0833333333333335,165929,2085.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3453,Here on Earth (2000),3.0,195778,13539.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3454,Whatever It Takes (2000),2.25,202402,16222.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3455,Buddy Boy (1999),2.5,146516,109479.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3456,"Color of Paradise, The (Rang-e khoda) (1999)",,191043,17078.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3459,Gothic (1986),4.0,91142,33516.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3461,Lord of the Flies (1963),3.0384615384615383,57261,9960.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3462,Modern Times (1936),3.72,27977,3082.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3466,Heart and Souls (1993),3.0,107091,12187.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3467,Hud (1963),3.75,57163,24748.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3468,"Hustler, The (1961)",4.333333333333333,54997,990.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3469,Inherit the Wind (1960),4.083333333333333,53946,1908.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3470,Dersu Uzala (1975),4.3,71411,9764.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3471,Close Encounters of the Third Kind (1977),3.7416666666666667,75860,840.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3473,Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976),5.0,74718,42237.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3474,Retroactive (1997),4.0,117468,26689.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3475,"Place in the Sun, A (1951)",4.5,43924,25673.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3476,Jacob's Ladder (1990),3.5576923076923075,99871,2291.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3477,Empire Records (1995),3.3846153846153846,112950,13531.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3478,"Bamba, La (1987)",2.7857142857142856,93378,16620.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3479,Ladyhawke (1985),3.3333333333333335,89457,526.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3480,Lucas (1986),3.3333333333333335,91445,13346.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3481,High Fidelity (2000),3.6666666666666665,146882,243.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3483,"Road to El Dorado, The (2000)",3.1153846153846154,138749,10501.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3484,"Skulls, The (2000)",2.75,192614,11478.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3489,Hook (1991),3.358490566037736,102057,879.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3492,"Son of the Sheik, The (1926)",4.0,17416,85689.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3494,True Grit (1969),4.0,65126,17529.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3496,Madame Sousatzka (1988),5.0,95564,118098.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3497,Max Dugan Returns (1983),2.5,85919,1793.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3498,Midnight Express (1978),4.0,77928,11327.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3499,Misery (1990),3.840909090909091,100157,1700.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3500,Mr. Saturday Night (1992),3.0,104928,54087.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3501,Murphy's Romance (1985),2.3,89643,34322.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3502,My Life (1993),3.5,107630,41659.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3503,Solaris (Solyaris) (1972),4.090909090909091,69293,593.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3504,Network (1976),4.0227272727272725,74958,10774.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3505,No Way Out (1987),3.7222222222222223,93640,10083.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3506,North Dallas Forty (1979),3.0,79640,29786.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3507,"Odd Couple, The (1968)",4.066666666666666,63374,11356.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3508,"Outlaw Josey Wales, The (1976)",4.25,75029,10747.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3510,Frequency (2000),3.4166666666666665,186151,10559.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3511,Ready to Rumble (2000),2.25,217756,20697.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3512,Return to Me (2000),3.5625,122459,2621.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3513,Rules of Engagement (2000),3.0714285714285716,160797,10479.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3514,Joe Gould's Secret (2000),3.0,172632,125709.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3515,Me Myself I (2000),3.611111111111111,183503,49721.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3516,"Bell, Book and Candle (1958)",3.375,51406,2006.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3519,Force 10 from Navarone (1978),2.9166666666666665,77572,17339.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3521,Mystery Train (1989),3.4285714285714284,97940,11305.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3524,Arthur (1981),2.8,82031,13665.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3525,Bachelor Party (1984),2.9,86927,12309.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3526,Parenthood (1989),3.7,98067,1552.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3527,Predator (1987),3.581967213114754,93773,106.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3528,"Prince of Tides, The (1991)",3.4,102713,10333.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3529,"Postman Always Rings Twice, The (1981)",3.5,82934,11027.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3531,All the Vermeers in New York (1990),5.0,99014,123757.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3534,28 Days (2000),3.3,191754,10468.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3535,American Psycho (2000),3.788135593220339,144084,1359.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3536,Keeping the Faith (2000),3.4523809523809526,171433,4967.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3537,Where the Money Is (2000),3.3333333333333335,149367,31776.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3538,East is East (1999),3.2,166175,10557.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3539,"Filth and the Fury, The (2000)",3.25,236216,27745.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3543,Diner (1982),3.75,83833,13776.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3544,Shakes the Clown (1992),2.3333333333333335,102898,26291.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3545,Cabaret (1972),3.0,68327,10784.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3546,What Ever Happened to Baby Jane? (1962),4.5,56687,10242.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3548,Auntie Mame (1958),3.7,51383,16347.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3549,Guys and Dolls (1955),3.9375,48140,4825.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3550,The Hunger (1983),3.6666666666666665,85701,11654.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3551,Marathon Man (1976),3.4615384615384617,74860,10518.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3552,Caddyshack (1980),3.826923076923077,80487,11977.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3553,Gossip (2000),2.4,176783,18041.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3554,Love and Basketball (2000),3.0,199725,14736.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3555,U-571 (2000),3.4242424242424243,141926,3536.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3556,"Virgin Suicides, The (1999)",3.769230769230769,159097,1443.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3557,Jennifer 8 (1992),2.9,104549,10424.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3559,Limelight (1952),3.6666666666666665,44837,28971.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3563,"Crow: Salvation, The (2000)",2.5,132910,9456.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3564,"Flintstones in Viva Rock Vegas, The (2000)",1.625,158622,889.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3565,Where the Heart Is (2000),3.5,198021,10564.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3566,"Big Kahuna, The (2000)",2.875,189584,15723.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3567,Bossa Nova (2000),5.0,180837,19600.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3568,Smiling Fish and Goat on Fire (1999),4.0,162348,125537.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3569,"Idiots, The (Idioterne) (1998)",4.0,154421,452.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3571,Time Code (2000),3.0,220100,36234.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3572,Carnosaur (1993),2.0,106521,39283.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3573,Carnosaur 2 (1995),1.5,112634,65460.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3574,Carnosaur 3: Primal Species (1996),1.0,115834,55667.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3576,"Hidden, The (1987)",3.5,93185,12476.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3577,Two Moon Junction (1988),2.0,96324,5241.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3578,Gladiator (2000),3.9382352941176473,172495,98.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3580,Up at the Villa (2000),3.5,153464,47724.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3581,Human Traffic (1999),3.5,188674,11129.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3584,Breathless (1983),2.0,85276,1058.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3586,The Idolmaker (1980),4.0,80913,42159.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3587,Inferno (1980),2.5,80923,16395.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3590,"Lords of Flatbush, The (1974)",2.0,71772,38925.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3591,Mr. Mom (1983),2.7333333333333334,85970,13105.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3592,"Time Masters (Maîtres du temps, Les) (1982)",4.5,84315,22501.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3593,Battlefield Earth (2000),1.6578947368421053,185183,5491.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3594,Center Stage (2000),3.25,210616,10560.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3596,Screwed (2000),1.0,156323,19419.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3597,Whipped (2000),2.0,174336,23531.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3598,Hamlet (2000),3.0,171359,10688.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3599,Anchors Aweigh (1945),3.2,37514,17889.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3604,Gypsy (1962),0.5,56048,39391.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3606,On the Town (1949),3.75,41716,31516.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3608,Pee-wee's Big Adventure (1985),2.94,89791,5683.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3609,Regret to Inform (1998),3.5,181786,113279.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3614,Honeymoon in Vegas (1992),2.9375,104438,12518.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3615,Dinosaur (2000),3.107142857142857,130623,10567.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3616,Loser (2000),3.3,217630,10642.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3617,Road Trip (2000),3.0853658536585367,215129,9285.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3618,Small Time Crooks (2000),3.5416666666666665,196216,10569.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3619,"Hollywood Knights, The (1980)",2.0,80881,21879.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3622,"Twelve Chairs, The (1970)",3.0,66495,24918.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3623,Mission: Impossible II (2000),2.7142857142857144,120755,955.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3624,Shanghai Noon (2000),3.1511627906976742,184894,8584.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3625,Better Living Through Circuitry (1999),2.0,207998,47295.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3626,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),3.3333333333333335,154443,11332.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3627,Carnival of Souls (1962),3.875,55830,16093.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3628,Flying Tigers (1942),3.0,34742,29372.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3629,"Gold Rush, The (1925)",4.071428571428571,15864,962.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3632,Monsieur Verdoux (1947),4.0,39631,30588.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
3633,On Her Majesty's Secret Service (1969),3.264705882352941,64757,668.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
